ID,Date,IUCR,CrimeType,Location Description,Arrest,Domestic,Ward,Community Area,FBI Code,Year,Updated On,Latitude,Longitude,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats,OnlyDate,Time,time_hour,hourofday,sin_time,cos_time,XAxis,YAxis
11858706,10/12/2019 03:30:00 PM,1570,SEX OFFENSE,VEHICLE NON-COMMERCIAL,0,0,5.0,43.0,17,2019,10/19/2019 04:04:21 PM,41.773120341,-87.566637641,22538.0,39.0,142.0,33.0,24.0,18.0,213.0,2019-10-12,03:30:00 PM,15:30:00,15,-0.816969893010442,-0.5766803221148672,1193387.0,1860848.0
11858715,10/12/2019 03:28:00 PM,860,THEFT,DEPARTMENT STORE,1,0,42.0,32.0,06,2019,10/19/2019 04:04:21 PM,41.88171846,-87.62776042600002,14311.0,38.0,367.0,36.0,34.0,22.0,93.0,2019-10-12,03:28:00 PM,15:28:00,15,-0.816969893010442,-0.5766803221148672,1176389.0,1900278.0
11858623,10/12/2019 03:20:00 PM,2820,OTHER OFFENSE,RESIDENCE,0,1,7.0,43.0,08A,2019,10/19/2019 04:04:21 PM,41.756633742,-87.56147562,22538.0,39.0,245.0,37.0,24.0,19.0,225.0,2019-10-12,03:20:00 PM,15:20:00,15,-0.816969893010442,-0.5766803221148672,1194849.0,1854853.0
11858773,10/12/2019 03:20:00 PM,430,BATTERY,SIDEWALK,0,0,49.0,1.0,04B,2019,10/19/2019 04:04:21 PM,42.018341325,-87.68298719100002,22528.0,10.0,52.0,5.0,12.0,11.0,33.0,2019-10-12,03:20:00 PM,15:20:00,15,-0.816969893010442,-0.5766803221148672,1160972.0,1949945.0
11859468,10/12/2019 03:20:00 PM,2820,OTHER OFFENSE,RESIDENCE,0,1,31.0,15.0,08A,2019,10/19/2019 04:04:21 PM,41.939632134,-87.7553093,22618.0,15.0,114.0,17.0,21.0,12.0,26.0,2019-10-12,03:20:00 PM,15:20:00,15,-0.816969893010442,-0.5766803221148672,1141513.0,1921122.0
11858915,10/12/2019 03:17:00 PM,41,BATTERY,STREET,0,0,29.0,25.0,04B,2019,10/19/2019 04:04:21 PM,41.887783248000005,-87.77204260399998,22216.0,26.0,672.0,7.0,32.0,25.0,85.0,2019-10-12,03:17:00 PM,15:17:00,15,-0.816969893010442,-0.5766803221148672,1137084.0,1902198.0
11858730,10/12/2019 03:16:00 PM,5111,OTHER OFFENSE,STREET,1,0,11.0,61.0,26,2019,10/19/2019 04:04:21 PM,41.819013317,-87.63920550600002,14924.0,59.0,123.0,48.0,37.0,23.0,106.0,2019-10-12,03:16:00 PM,15:16:00,15,-0.816969893010442,-0.5766803221148672,1173457.0,1877403.0
11858835,10/12/2019 03:15:00 PM,1310,CRIMINAL DAMAGE,RESIDENCE,0,0,43.0,7.0,14,2019,10/19/2019 04:04:21 PM,41.920983178,-87.637693589,21190.0,68.0,207.0,34.0,16.0,14.0,134.0,2019-10-12,03:15:00 PM,15:15:00,15,-0.816969893010442,-0.5766803221148672,1173568.0,1914564.0
11858689,10/12/2019 03:09:00 PM,1755,OFFENSE INVOLVING CHILDREN,RESIDENCE PORCH/HALLWAY,0,0,9.0,44.0,20,2019,10/19/2019 04:04:21 PM,41.733698353,-87.622531592,21546.0,40.0,428.0,43.0,61.0,20.0,241.0,2019-10-12,03:09:00 PM,15:09:00,15,-0.816969893010442,-0.5766803221148672,1178259.0,1846352.0
11858729,10/12/2019 03:00:00 PM,1320,CRIMINAL DAMAGE,STREET,0,0,27.0,28.0,14,2019,10/19/2019 04:04:21 PM,41.884156522,-87.672708521,21184.0,29.0,579.0,46.0,28.0,15.0,75.0,2019-10-12,03:00:00 PM,15:00:00,15,-0.816969893010442,-0.5766803221148672,1164142.0,1901069.0
11858831,10/12/2019 03:00:00 PM,1320,CRIMINAL DAMAGE,STREET,0,0,36.0,19.0,14,2019,10/19/2019 04:04:21 PM,41.919118386,-87.75354706799999,22615.0,19.0,306.0,44.0,2.0,6.0,188.0,2019-10-12,03:00:00 PM,15:00:00,15,-0.816969893010442,-0.5766803221148672,1142043.0,1913650.0
11859176,10/12/2019 03:00:00 PM,4386,OTHER OFFENSE,RESTAURANT,0,0,42.0,8.0,26,2019,10/19/2019 04:04:21 PM,41.88946287,-87.624222942,21182.0,37.0,159.0,36.0,6.0,14.0,74.0,2019-10-12,03:00:00 PM,15:00:00,15,-0.816969893010442,-0.5766803221148672,1177329.0,1903108.0
11860539,10/12/2019 03:00:00 PM,620,BURGLARY,RESIDENCE-GARAGE,0,0,8.0,43.0,05,2019,10/19/2019 04:04:21 PM,41.764204725,-87.58968961,21546.0,39.0,451.0,35.0,61.0,18.0,217.0,2019-10-12,03:00:00 PM,15:00:00,15,-0.816969893010442,-0.5766803221148672,1187127.0,1857544.0
11858800,10/12/2019 03:00:00 PM,1320,CRIMINAL DAMAGE,STREET,0,0,3.0,38.0,14,2019,10/19/2019 04:04:21 PM,41.80512076,-87.621104499,21192.0,4.0,449.0,9.0,10.0,24.0,107.0,2019-10-12,03:00:00 PM,15:00:00,15,-0.816969893010442,-0.5766803221148672,1178433.0,1872381.0
11858778,10/12/2019 02:58:00 PM,860,THEFT,DEPARTMENT STORE,1,0,19.0,72.0,06,2019,10/19/2019 04:04:21 PM,41.724965473000005,-87.682188494,22212.0,71.0,627.0,42.0,59.0,9.0,245.0,2019-10-12,02:58:00 PM,14:58:00,14,-0.6310879443260528,-0.7757112907044198,1162000.0,1843041.0
11858651,10/12/2019 02:52:00 PM,460,BATTERY,RESIDENCE,0,0,37.0,23.0,08B,2019,10/19/2019 04:04:21 PM,41.896030258,-87.727335988,4299.0,24.0,99.0,45.0,5.0,16.0,68.0,2019-10-12,02:52:00 PM,14:52:00,14,-0.6310879443260528,-0.7757112907044198,1149236.0,1905286.0
11858906,10/12/2019 02:49:00 PM,1154,DECEPTIVE PRACTICE,RESIDENCE,0,0,9.0,49.0,11,2019,10/19/2019 04:04:21 PM,41.713608096,-87.62846663,21861.0,45.0,569.0,43.0,19.0,10.0,250.0,2019-10-12,02:49:00 PM,14:49:00,14,-0.6310879443260528,-0.7757112907044198,1176699.0,1839018.0
11858705,10/12/2019 02:46:00 PM,820,THEFT,APARTMENT,0,1,5.0,43.0,06,2019,10/19/2019 04:04:21 PM,41.76581888,-87.57258213899998,22538.0,39.0,453.0,33.0,24.0,18.0,89.0,2019-10-12,02:46:00 PM,14:46:00,14,-0.6310879443260528,-0.7757112907044198,1191789.0,1858173.0
11858645,10/12/2019 02:46:00 PM,41,BATTERY,SIDEWALK,0,0,37.0,23.0,04B,2019,10/19/2019 04:04:21 PM,41.900039997,-87.72378279,4299.0,24.0,456.0,45.0,5.0,16.0,66.0,2019-10-12,02:46:00 PM,14:46:00,14,-0.6310879443260528,-0.7757112907044198,1150193.0,1906754.0
11860176,10/12/2019 02:45:00 PM,312,ROBBERY,SIDEWALK,0,0,34.0,53.0,03,2019,10/19/2019 04:04:21 PM,41.682988868,-87.643722561,21861.0,50.0,642.0,22.0,13.0,10.0,220.0,2019-10-12,02:45:00 PM,14:45:00,14,-0.6310879443260528,-0.7757112907044198,1172623.0,1827827.0
11859460,10/12/2019 02:45:00 PM,560,ASSAULT,GAS STATION,0,1,11.0,60.0,08A,2019,10/19/2019 04:04:21 PM,41.838982099,-87.646299864,14920.0,58.0,688.0,48.0,40.0,23.0,157.0,2019-10-12,02:45:00 PM,14:45:00,14,-0.6310879443260528,-0.7757112907044198,1171465.0,1884664.0
11858684,10/12/2019 02:43:00 PM,1812,NARCOTICS,STREET,1,0,9.0,54.0,18,2019,10/19/2019 04:04:21 PM,41.647924185,-87.616333124,4460.0,51.0,10.0,43.0,47.0,10.0,221.0,2019-10-12,02:43:00 PM,14:43:00,14,-0.6310879443260528,-0.7757112907044198,1180211.0,1815111.0
11858624,10/12/2019 02:40:00 PM,486,BATTERY,APARTMENT,0,1,28.0,27.0,08B,2019,10/19/2019 04:04:21 PM,41.870997196,-87.70186046399998,21184.0,28.0,36.0,23.0,28.0,16.0,140.0,2019-10-12,02:40:00 PM,14:40:00,14,-0.6310879443260528,-0.7757112907044198,1156239.0,1896214.0
11858698,10/12/2019 02:40:00 PM,502,OTHER OFFENSE,STREET,1,0,8.0,69.0,26,2019,10/19/2019 04:04:21 PM,41.751328603000005,-87.601246566,21546.0,40.0,247.0,35.0,61.0,20.0,227.0,2019-10-12,02:40:00 PM,14:40:00,14,-0.6310879443260528,-0.7757112907044198,1184014.0,1852825.0
11858755,10/12/2019 02:40:00 PM,460,BATTERY,APARTMENT,0,0,17.0,66.0,08B,2019,10/19/2019 04:04:21 PM,41.767444253,-87.691876347,21867.0,64.0,383.0,31.0,58.0,13.0,208.0,2019-10-12,02:40:00 PM,14:40:00,14,-0.6310879443260528,-0.7757112907044198,1159240.0,1858500.0
11858641,10/12/2019 02:39:00 PM,1477,WEAPONS VIOLATION,STREET,0,0,20.0,61.0,15,2019,10/19/2019 04:04:21 PM,41.802214525,-87.669670535,14924.0,59.0,709.0,4.0,37.0,23.0,119.0,2019-10-12,02:39:00 PM,14:39:00,14,-0.6310879443260528,-0.7757112907044198,1165200.0,1871216.0
11859857,10/12/2019 02:32:00 PM,486,BATTERY,RESIDENCE,0,1,41.0,9.0,08B,2019,10/19/2019 04:04:21 PM,42.014395431,-87.81148228299999,22243.0,77.0,653.0,29.0,17.0,12.0,34.0,2019-10-12,02:32:00 PM,14:32:00,14,-0.6310879443260528,-0.7757112907044198,1126064.0,1948268.0
11858752,10/12/2019 02:30:00 PM,560,ASSAULT,APARTMENT,0,1,50.0,2.0,08A,2019,10/19/2019 04:04:21 PM,42.016800099,-87.69096261899998,22528.0,20.0,359.0,27.0,12.0,11.0,35.0,2019-10-12,02:30:00 PM,14:30:00,14,-0.6310879443260528,-0.7757112907044198,1158809.0,1949367.0
11858774,10/12/2019 02:30:00 PM,620,BURGLARY,RESIDENCE,0,0,43.0,7.0,05,2019,10/19/2019 04:04:21 PM,41.917107175,-87.648457029,21190.0,68.0,273.0,34.0,16.0,14.0,189.0,2019-10-12,02:30:00 PM,14:30:00,14,-0.6310879443260528,-0.7757112907044198,1170650.0,1913128.0
11858817,10/12/2019 02:25:00 PM,486,BATTERY,APARTMENT,0,1,15.0,61.0,08B,2019,10/19/2019 04:04:21 PM,41.811712655,-87.671127808,14924.0,59.0,706.0,3.0,37.0,23.0,108.0,2019-10-12,02:25:00 PM,14:25:00,14,-0.6310879443260528,-0.7757112907044198,1164776.0,1874674.0
11860794,10/12/2019 02:15:00 PM,1150,DECEPTIVE PRACTICE,HOSPITAL BUILDING/GROUNDS,0,0,42.0,8.0,11,2019,10/19/2019 04:04:21 PM,41.895003278000004,-87.62152816,21182.0,37.0,158.0,36.0,6.0,14.0,74.0,2019-10-12,02:15:00 PM,14:15:00,14,-0.6310879443260528,-0.7757112907044198,1178046.0,1905133.0
11858609,10/12/2019 02:15:00 PM,890,THEFT,RESTAURANT,0,0,42.0,8.0,06,2019,10/19/2019 04:04:21 PM,41.893061428,-87.61772630600002,21182.0,37.0,534.0,36.0,6.0,14.0,74.0,2019-10-12,02:15:00 PM,14:15:00,14,-0.6310879443260528,-0.7757112907044198,1179087.0,1904434.0
11858662,10/12/2019 02:14:00 PM,860,THEFT,SMALL RETAIL STORE,1,0,24.0,29.0,06,2019,10/19/2019 04:04:21 PM,41.866341526999996,-87.71115430100002,21572.0,30.0,98.0,14.0,30.0,16.0,141.0,2019-10-12,02:14:00 PM,14:14:00,14,-0.6310879443260528,-0.7757112907044198,1153720.0,1894499.0
11858650,10/12/2019 02:10:00 PM,460,BATTERY,ALLEY,0,0,47.0,6.0,08B,2019,10/19/2019 04:04:21 PM,41.939921575,-87.668825269,4449.0,57.0,742.0,18.0,22.0,5.0,19.0,2019-10-12,02:10:00 PM,14:10:00,14,-0.6310879443260528,-0.7757112907044198,1165042.0,1921398.0
11858603,10/12/2019 02:10:00 PM,860,THEFT,SMALL RETAIL STORE,0,0,25.0,31.0,06,2019,10/19/2019 04:04:21 PM,41.857860941,-87.66226410899998,14920.0,33.0,365.0,26.0,43.0,15.0,150.0,2019-10-12,02:10:00 PM,14:10:00,14,-0.6310879443260528,-0.7757112907044198,1167061.0,1891509.0
11858850,10/12/2019 02:05:00 PM,820,THEFT,STREET,0,0,42.0,32.0,06,2019,10/19/2019 04:04:21 PM,41.886130534,-87.622313405,14309.0,38.0,580.0,36.0,42.0,22.0,87.0,2019-10-12,02:05:00 PM,14:05:00,14,-0.6310879443260528,-0.7757112907044198,1177859.0,1901898.0
11859458,10/12/2019 02:00:00 PM,2820,OTHER OFFENSE,RESIDENCE,0,1,5.0,43.0,08A,2019,10/19/2019 04:04:21 PM,41.768053131,-87.569333606,22538.0,39.0,142.0,33.0,24.0,18.0,262.0,2019-10-12,02:00:00 PM,14:00:00,14,-0.6310879443260528,-0.7757112907044198,1192668.0,1858995.0
11859292,10/12/2019 02:00:00 PM,1310,CRIMINAL DAMAGE,GROCERY FOOD STORE,0,0,4.0,38.0,14,2019,10/19/2019 04:04:21 PM,41.806719776,-87.60650325,21192.0,5.0,461.0,10.0,10.0,24.0,116.0,2019-10-12,02:00:00 PM,14:00:00,14,-0.6310879443260528,-0.7757112907044198,1182409.0,1872997.0
11859251,10/12/2019 02:00:00 PM,910,MOTOR VEHICLE THEFT,STREET,0,0,22.0,30.0,07,2019,10/19/2019 04:04:21 PM,41.839838725,-87.719550695,21569.0,32.0,234.0,28.0,57.0,21.0,167.0,2019-10-12,02:00:00 PM,14:00:00,14,-0.6310879443260528,-0.7757112907044198,1151502.0,1884825.0
11862103,10/12/2019 02:00:00 PM,1754,OFFENSE INVOLVING CHILDREN,APARTMENT,0,1,1.0,22.0,02,2019,10/19/2019 04:04:21 PM,41.915492659,-87.714523946,22535.0,23.0,351.0,41.0,1.0,7.0,190.0,2019-10-12,02:00:00 PM,14:00:00,14,-0.6310879443260528,-0.7757112907044198,1152673.0,1912403.0
11860367,10/12/2019 02:00:00 PM,1154,DECEPTIVE PRACTICE,RESIDENCE,0,0,2.0,8.0,11,2019,10/19/2019 04:04:21 PM,41.90453686,-87.634503562,14926.0,37.0,290.0,11.0,54.0,14.0,198.0,2019-10-12,02:00:00 PM,14:00:00,14,-0.6310879443260528,-0.7757112907044198,1174485.0,1908578.0
11859319,10/12/2019 02:00:00 PM,910,MOTOR VEHICLE THEFT,STREET,0,0,28.0,27.0,07,2019,10/19/2019 04:04:21 PM,41.881826293,-87.709950184,21572.0,28.0,39.0,23.0,30.0,16.0,86.0,2019-10-12,02:00:00 PM,14:00:00,14,-0.6310879443260528,-0.7757112907044198,1154007.0,1900144.0
11862939,10/12/2019 02:00:00 PM,810,THEFT,RESIDENCE,0,0,7.0,51.0,06,2019,10/19/2019 04:04:21 PM,41.716031684,-87.56968265200001,21202.0,48.0,252.0,37.0,25.0,19.0,249.0,2019-10-12,02:00:00 PM,14:00:00,14,-0.6310879443260528,-0.7757112907044198,1192741.0,1840038.0
11858879,10/12/2019 02:00:00 PM,910,MOTOR VEHICLE THEFT,STREET,0,0,28.0,28.0,07,2019,10/19/2019 04:04:21 PM,41.86842201,-87.686869683,21184.0,29.0,756.0,23.0,28.0,16.0,146.0,2019-10-12,02:00:00 PM,14:00:00,14,-0.6310879443260528,-0.7757112907044198,1160329.0,1895306.0
11859050,10/12/2019 02:00:00 PM,486,BATTERY,RESIDENCE,0,1,35.0,16.0,08B,2019,10/19/2019 04:04:21 PM,41.960120883,-87.71433132700001,21538.0,16.0,56.0,12.0,39.0,1.0,9.0,2019-10-12,02:00:00 PM,14:00:00,14,-0.6310879443260528,-0.7757112907044198,1152608.0,1928666.0
11858583,10/12/2019 01:55:00 PM,1310,CRIMINAL DAMAGE,RESIDENCE-GARAGE,0,0,45.0,16.0,14,2019,10/19/2019 04:04:21 PM,41.956038084,-87.73937806200001,22618.0,16.0,363.0,50.0,21.0,1.0,11.0,2019-10-12,01:55:00 PM,13:55:00,13,-0.3984010898462416,-0.9172113015054528,1145806.0,1927130.0
11858596,10/12/2019 01:52:00 PM,2027,NARCOTICS,STREET,1,0,27.0,23.0,18,2019,10/19/2019 04:04:21 PM,41.895431459,-87.71948148700001,4299.0,24.0,456.0,46.0,5.0,16.0,66.0,2019-10-12,01:52:00 PM,13:52:00,13,-0.3984010898462416,-0.9172113015054528,1151376.0,1905083.0
11858601,10/12/2019 01:50:00 PM,910,MOTOR VEHICLE THEFT,RESIDENCE,0,0,23.0,63.0,07,2019,10/19/2019 04:04:21 PM,41.786158718,-87.709015118,21867.0,64.0,801.0,6.0,58.0,13.0,129.0,2019-10-12,01:50:00 PM,13:50:00,13,-0.3984010898462416,-0.9172113015054528,1154515.0,1865285.0
11858728,10/12/2019 01:43:00 PM,810,THEFT,STREET,0,0,12.0,59.0,06,2019,10/19/2019 04:04:21 PM,41.830398248,-87.674439389,14924.0,56.0,720.0,1.0,37.0,23.0,165.0,2019-10-12,01:43:00 PM,13:43:00,13,-0.3984010898462416,-0.9172113015054528,1163821.0,1881476.0
11858674,10/12/2019 01:42:00 PM,1130,DECEPTIVE PRACTICE,OTHER,0,0,30.0,16.0,11,2019,10/19/2019 04:04:21 PM,41.941632833,-87.740805591,22618.0,16.0,328.0,21.0,21.0,1.0,25.0,2019-10-12,01:42:00 PM,13:42:00,13,-0.3984010898462416,-0.9172113015054528,1145454.0,1921878.0
11858586,10/12/2019 01:40:00 PM,486,BATTERY,APARTMENT,0,1,36.0,19.0,08B,2019,10/19/2019 04:04:21 PM,41.922401733,-87.74784388299999,22615.0,19.0,306.0,44.0,2.0,6.0,188.0,2019-10-12,01:40:00 PM,13:40:00,13,-0.3984010898462416,-0.9172113015054528,1143587.0,1914857.0
11858769,10/12/2019 01:40:00 PM,1320,CRIMINAL DAMAGE,PARKING LOT/GARAGE(NON.RESID.),0,0,21.0,44.0,14,2019,10/19/2019 04:04:21 PM,41.742710224,-87.63408818100002,21554.0,70.0,529.0,13.0,59.0,20.0,236.0,2019-10-12,01:40:00 PM,13:40:00,13,-0.3984010898462416,-0.9172113015054528,1175078.0,1849610.0
11859368,10/12/2019 01:40:00 PM,610,BURGLARY,RESIDENCE-GARAGE,0,0,17.0,67.0,05,2019,10/19/2019 04:04:21 PM,41.762299315,-87.667387963,22257.0,65.0,433.0,31.0,23.0,17.0,7.0,2019-10-12,01:40:00 PM,13:40:00,13,-0.3984010898462416,-0.9172113015054528,1165935.0,1856676.0
11860139,10/12/2019 01:40:00 PM,1153,DECEPTIVE PRACTICE,SMALL RETAIL STORE,0,0,1.0,24.0,11,2019,10/19/2019 04:04:21 PM,41.895896023,-87.677913394,21560.0,25.0,547.0,11.0,4.0,15.0,63.0,2019-10-12,01:40:00 PM,13:40:00,13,-0.3984010898462416,-0.9172113015054528,1162692.0,1905336.0
11859252,10/12/2019 01:37:00 PM,501,OTHER OFFENSE,RESIDENCE-GARAGE,0,0,27.0,23.0,26,2019,10/19/2019 04:04:21 PM,41.897935800999996,-87.71517465,4299.0,24.0,423.0,46.0,5.0,16.0,65.0,2019-10-12,01:37:00 PM,13:37:00,13,-0.3984010898462416,-0.9172113015054528,1152542.0,1906004.0
11858617,10/12/2019 01:35:00 PM,51,ASSAULT,STREET,0,0,4.0,39.0,04A,2019,10/19/2019 04:04:21 PM,41.805915003,-87.604660084,21192.0,5.0,461.0,10.0,10.0,24.0,116.0,2019-10-12,01:35:00 PM,13:35:00,13,-0.3984010898462416,-0.9172113015054528,1182914.0,1872708.0
11858652,10/12/2019 01:34:00 PM,2820,OTHER OFFENSE,RESIDENCE,0,0,26.0,23.0,08A,2019,10/19/2019 04:04:21 PM,41.908240076999995,-87.71054189600002,4299.0,24.0,455.0,49.0,5.0,7.0,190.0,2019-10-12,01:34:00 PM,13:34:00,13,-0.3984010898462416,-0.9172113015054528,1153776.0,1909768.0
11858619,10/12/2019 01:34:00 PM,430,BATTERY,STREET,0,0,16.0,66.0,04B,2019,10/19/2019 04:04:21 PM,41.77516016,-87.680966146,22257.0,64.0,370.0,2.0,23.0,13.0,207.0,2019-10-12,01:34:00 PM,13:34:00,13,-0.3984010898462416,-0.9172113015054528,1162195.0,1861334.0
11858600,10/12/2019 01:32:00 PM,430,BATTERY,STREET,1,0,9.0,73.0,04B,2019,10/19/2019 04:04:21 PM,41.711992824,-87.63811299700001,21861.0,72.0,593.0,43.0,19.0,9.0,253.0,2019-10-12,01:32:00 PM,13:32:00,13,-0.3984010898462416,-0.9172113015054528,1174070.0,1838408.0
11859516,10/12/2019 01:30:00 PM,486,BATTERY,APARTMENT,0,1,10.0,46.0,08B,2019,10/19/2019 04:04:21 PM,41.731393704,-87.55405499700001,21202.0,42.0,175.0,47.0,25.0,19.0,238.0,2019-10-12,01:30:00 PM,13:30:00,13,-0.3984010898462416,-0.9172113015054528,1196957.0,1845674.0
11858848,10/12/2019 01:30:00 PM,820,THEFT,RESIDENCE PORCH/HALLWAY,0,0,1.0,24.0,06,2019,10/19/2019 04:04:21 PM,41.905713365,-87.68343721,21560.0,25.0,516.0,41.0,4.0,7.0,200.0,2019-10-12,01:30:00 PM,13:30:00,13,-0.3984010898462416,-0.9172113015054528,1161161.0,1908902.0
11858614,10/12/2019 01:30:00 PM,1150,DECEPTIVE PRACTICE,DEPARTMENT STORE,0,0,42.0,8.0,11,2019,10/19/2019 04:04:21 PM,41.895140898,-87.624255632,21182.0,37.0,158.0,36.0,6.0,14.0,74.0,2019-10-12,01:30:00 PM,13:30:00,13,-0.3984010898462416,-0.9172113015054528,1177303.0,1905177.0
11859071,10/12/2019 01:30:00 PM,810,THEFT,OTHER,0,0,42.0,32.0,06,2019,10/19/2019 04:04:21 PM,41.883673944,-87.62623327200001,14310.0,38.0,580.0,36.0,41.0,22.0,88.0,2019-10-12,01:30:00 PM,13:30:00,13,-0.3984010898462416,-0.9172113015054528,1176799.0,1900994.0
11859699,10/12/2019 01:30:00 PM,810,THEFT,STREET,0,0,16.0,66.0,06,2019,10/19/2019 04:04:21 PM,41.776964275,-87.683583862,22257.0,64.0,319.0,2.0,58.0,13.0,274.0,2019-10-12,01:30:00 PM,13:30:00,13,-0.3984010898462416,-0.9172113015054528,1161476.0,1861986.0
11858677,10/12/2019 01:30:00 PM,520,ASSAULT,SMALL RETAIL STORE,1,0,21.0,44.0,04A,2019,10/19/2019 04:04:21 PM,41.740918989,-87.631967753,21554.0,40.0,1.0,13.0,59.0,20.0,236.0,2019-10-12,01:30:00 PM,13:30:00,13,-0.3984010898462416,-0.9172113015054528,1175662.0,1848962.0
11858548,10/12/2019 01:30:00 PM,810,THEFT,SIDEWALK,0,0,8.0,44.0,06,2019,10/19/2019 04:04:21 PM,41.731846809000004,-87.60470647,21546.0,40.0,430.0,35.0,61.0,20.0,248.0,2019-10-12,01:30:00 PM,13:30:00,13,-0.3984010898462416,-0.9172113015054528,1183130.0,1845718.0
11858551,10/12/2019 01:29:00 PM,2820,OTHER OFFENSE,CTA GARAGE / OTHER PROPERTY,0,0,10.0,51.0,08A,2019,10/19/2019 04:04:21 PM,41.7078321,-87.583081031,21202.0,48.0,252.0,47.0,25.0,19.0,249.0,2019-10-12,01:29:00 PM,13:29:00,13,-0.3984010898462416,-0.9172113015054528,1189109.0,1837018.0
11858568,10/12/2019 01:24:00 PM,2014,NARCOTICS,SIDEWALK,1,0,28.0,29.0,18,2019,10/19/2019 04:04:21 PM,41.867809871999995,-87.697159411,21184.0,30.0,35.0,23.0,28.0,16.0,146.0,2019-10-12,01:24:00 PM,13:24:00,13,-0.3984010898462416,-0.9172113015054528,1157528.0,1895062.0
11858608,10/12/2019 01:22:00 PM,143,WEAPONS VIOLATION,ALLEY,1,0,16.0,66.0,15,2019,10/19/2019 04:04:21 PM,41.772926775,-87.68347064,22257.0,64.0,382.0,2.0,58.0,13.0,207.0,2019-10-12,01:22:00 PM,13:22:00,13,-0.3984010898462416,-0.9172113015054528,1161518.0,1860515.0
11858615,10/12/2019 01:15:00 PM,890,THEFT,RESTAURANT,0,0,2.0,8.0,06,2019,10/19/2019 04:04:21 PM,41.902350414000004,-87.628334115,14926.0,37.0,105.0,11.0,54.0,14.0,197.0,2019-10-12,01:15:00 PM,13:15:00,13,-0.3984010898462416,-0.9172113015054528,1176171.0,1907795.0
11859189,10/12/2019 01:08:00 PM,860,THEFT,DEPARTMENT STORE,0,0,46.0,3.0,06,2019,10/19/2019 04:04:21 PM,41.961799968,-87.653155524,21186.0,31.0,20.0,39.0,15.0,5.0,4.0,2019-10-12,01:08:00 PM,13:08:00,13,-0.3984010898462416,-0.9172113015054528,1169242.0,1929404.0
11858887,10/12/2019 01:00:00 PM,1365,CRIMINAL TRESPASS,RESIDENCE,0,0,5.0,43.0,26,2019,10/19/2019 04:04:21 PM,41.771684375,-87.571068474,22538.0,39.0,134.0,33.0,24.0,18.0,262.0,2019-10-12,01:00:00 PM,13:00:00,13,-0.3984010898462416,-0.9172113015054528,1192183.0,1860314.0
11858606,10/12/2019 01:00:00 PM,910,MOTOR VEHICLE THEFT,STREET,0,0,4.0,38.0,07,2019,10/19/2019 04:04:21 PM,41.808820082,-87.61143866,21192.0,4.0,447.0,9.0,10.0,24.0,116.0,2019-10-12,01:00:00 PM,13:00:00,13,-0.3984010898462416,-0.9172113015054528,1181057.0,1873751.0
11859410,10/12/2019 01:00:00 PM,486,BATTERY,STREET,0,1,5.0,43.0,08B,2019,10/19/2019 04:04:21 PM,41.772812361,-87.57647706700001,22538.0,39.0,152.0,33.0,24.0,18.0,262.0,2019-10-12,01:00:00 PM,13:00:00,13,-0.3984010898462416,-0.9172113015054528,1190704.0,1860712.0
11858748,10/12/2019 01:00:00 PM,810,THEFT,STREET,0,0,40.0,77.0,06,2019,10/19/2019 04:04:21 PM,41.981661883,-87.668983585,22616.0,76.0,564.0,24.0,15.0,2.0,55.0,2019-10-12,01:00:00 PM,13:00:00,13,-0.3984010898462416,-0.9172113015054528,1164881.0,1936608.0
11858509,10/12/2019 01:00:00 PM,890,THEFT,OTHER,0,0,42.0,8.0,06,2019,10/19/2019 04:04:21 PM,41.894167504,-87.62172475700001,21182.0,37.0,158.0,36.0,6.0,14.0,74.0,2019-10-12,01:00:00 PM,13:00:00,13,-0.3984010898462416,-0.9172113015054528,1177995.0,1904828.0
11859835,10/12/2019 01:00:00 PM,1320,CRIMINAL DAMAGE,STREET,0,0,5.0,41.0,14,2019,10/19/2019 04:04:21 PM,41.800252548,-87.599758415,21192.0,8.0,441.0,33.0,10.0,24.0,124.0,2019-10-12,01:00:00 PM,13:00:00,13,-0.3984010898462416,-0.9172113015054528,1184268.0,1870656.0
11858638,10/12/2019 01:00:00 PM,1150,DECEPTIVE PRACTICE,STREET,0,0,48.0,77.0,11,2019,10/19/2019 04:04:21 PM,41.980269420999996,-87.668310304,22616.0,76.0,540.0,16.0,15.0,2.0,54.0,2019-10-12,01:00:00 PM,13:00:00,13,-0.3984010898462416,-0.9172113015054528,1165068.0,1936102.0
11858898,10/12/2019 01:00:00 PM,820,THEFT,RESTAURANT,0,0,42.0,32.0,06,2019,10/19/2019 04:04:21 PM,41.88320708,-87.63334425299999,14310.0,38.0,92.0,36.0,41.0,22.0,79.0,2019-10-12,01:00:00 PM,13:00:00,13,-0.3984010898462416,-0.9172113015054528,1174864.0,1900808.0
11858736,10/12/2019 12:54:00 PM,1150,DECEPTIVE PRACTICE,RESIDENCE,0,0,1.0,24.0,11,2019,10/19/2019 04:04:21 PM,41.890954095,-87.668918026,21560.0,25.0,520.0,41.0,4.0,15.0,78.0,2019-10-12,12:54:00 PM,12:54:00,12,-0.1361666490962464,-0.9906859460363308,1165155.0,1903554.0
